make,model,year,kilometers,transmission_type,extra_features,price,priced_at
Nissan,Qashqai,2018,197000,Automatic,Power Steering; Air Conditioning; Remote Keyless; Sunroof; Leather seats; Front Power Windows; Back Power Windows; Tinted Glass; Cassette Radio; CD Player; Side Airbag; ABS; Driver Airbag; Passenger Airbag; Alloy wheels; Alarm; Power Seats,432000,2022-06-05
Nissan,Qashqai,2014,152000,Automatic,Sunroof; Fabric brushes; Air Conditioning; Power Steering; Intelligent parking system; Electric mirrors; Remote Keyless; Closing mirrors; Leather seats; Front Power Windows; Back Power Windows; Tinted Glass; Cassette Radio; Bluetooth; Multifunction; CD Changer; DVD Player; CD Player; AUX; USB Port; Front sensors; Side Airbag; Rear sensors; EBD; ABS; EPS; Sensors; Driver Airbag; Anti - theft System; Passenger Airbag; Alloy wheels; Fog light; Central lock; Rear camera; GPS; Rear spoiler; Cruise control; Alarm; Power Seats,256000,2022-06-05
Nissan,Qashqai,2019,49000,Automatic,Sunroof; Air Conditioning; Leather seats; Power Steering; Front Power Windows; Back Power Windows; Cassette Radio; ABS; Rear sensors; EBD; Driver Airbag; Central lock; Rear camera,460000,2022-06-05
Nissan,Qashqai,2019,53000,Automatic,Electric mirrors; Closing mirrors; Air Conditioning; Leather seats; Remote Keyless; Sunroof; Power Steering; Front Power Windows; Back Power Windows; Tinted Glass; DVD Player; AUX; CD Player; USB Port; Bluetooth; Cassette Radio; Sensors; Anti - theft System; ABS; Front sensors; Rear sensors; EPS; Driver Airbag; EBD; Passenger Airbag; Alloy wheels; Cruise control; Alarm; Central lock; Power Seats; Fog light; Rear spoiler; Rear camera,371000,2022-06-05
Nissan,Qashqai,2014,128000,Automatic,"",282000,2022-06-05
Nissan,Qashqai,2018,59999,Automatic,"",615000,2023-03-17
Nissan,Sunny,2013,163000,Automatic,Electric mirrors; Remote Keyless; Leather seats; Power Steering; Front Power Windows; Back Power Windows; CD Player; Cassette Radio; AUX; ABS; Central lock; Rear spoiler; Fog light,235000,2023-03-17
Nissan,Sunny,2014,200000,Automatic,Remote Keyless; Power Steering; Fabric brushes; Air Conditioning; Front Power Windows; Back Power Windows; CD Changer; CD Player; AUX; Cassette Radio; Driver Airbag; EBD; Anti - theft System; ABS; Alarm; Central lock; Fog light,204000,2023-03-17
Nissan,Qashqai,2013,167000,Automatic,Electric mirrors; Leather seats; Power Steering; Air Conditioning; Sunroof; Remote Keyless; Front Power Windows; Back Power Windows; Tinted Glass; Cassette Radio; Multifunction; USB Port; CD Changer; DVD Player; CD Player; AUX; Driver Airbag; EPS; Passenger Airbag; Rear sensors; ABS; Sensors; Alloy wheels; Fog light; Central lock; Rear spoiler,432000,2023-03-17
Nissan,Qashqai,2021,33000,Automatic,Leather seats; Sunroof; Multimedia touch screen; Fabric brushes; Air Conditioning; Power Steering; Remote Keyless; Electric mirrors; Closing mirrors; Front Power Windows; Back Power Windows; Tinted Glass; USB Port; Bluetooth; CD Player; AUX; Multifunction; Passenger Airbag; ESP; Front sensors; ABS; EBD; Rear sensors; EPS; Sensors; Anti - theft System; Driver Airbag; Alarm; Cruise control; Alloy wheels; Fog light; Central lock; Rear camera; GPS,861000,2023-03-17
Nissan,Sunny,2014,85000,Automatic,"",286000,2023-03-17
Nissan,Sunny,2016,119500,Automatic,Power Steering; Air Conditioning; Remote Keyless; Fabric brushes; Front Power Windows; Back Power Windows; Tinted Glass; AUX; Cassette Radio; CD Changer; Passenger Airbag; ABS; EBD; Rear sensors; Sensors; Driver Airbag; Alloy wheels; Alarm; Central lock; Rear spoiler; Fog light,327000,2023-03-17
Nissan,Sunny,2014,161000,Automatic,Air Conditioning; Electric mirrors; Remote Keyless; Leather seats; Power Steering; Front Power Windows; Back Power Windows; USB Port; Cassette Radio; DVD Player; CD Player; AUX; Driver Airbag; Anti - theft System; Passenger Airbag; ABS; EBD; Central lock; Fog light; Alarm,0,2023-03-17
Nissan,Sunny,2020,80000,Automatic,Power Steering; Air Conditioning; Electric mirrors; Remote Keyless; Leather seats; Intelligent parking system; Front Power Windows; Back Power Windows; Tinted Glass; CD Player; AUX; Multifunction; USB Port; Cassette Radio; Passenger Airbag; Anti - theft System; ABS; EBD; Driver Airbag; Rear spoiler; Alloy wheels; Alarm; Central lock; Fog light,317000,2023-03-17
Nissan,Sunny,2018,100000,Automatic,Electric mirrors; Leather seats; Air Conditioning; Power Steering; Remote Keyless; Front Power Windows; Back Power Windows; CD Player; AUX; USB Port; Passenger Airbag; Driver Airbag; EBD; Alloy wheels; Alarm,3000,2023-03-17
Nissan,Qashqai,2018,85000,Automatic,Leather seats; Sunroof; Fabric brushes; Intelligent parking system; Power Steering; Electric mirrors; Air Conditioning; Closing mirrors; Remote Keyless; Front Power Windows; Back Power Windows; Tinted Glass; Multifunction; Bluetooth; Cassette Radio; CD Changer; DVD Player; CD Player; AUX; USB Port; Driver Airbag; Rear sensors; Passenger Airbag; EBD; EPS; Side Airbag; Sensors; ABS; Anti - theft System; Front sensors; Alloy wheels; Central lock; Fog light; Rear camera; Rear spoiler; Cruise control; Alarm,568000,2023-03-17
Nissan,Sunny,2017,95000,Automatic,Air Conditioning; Remote Keyless; Front Power Windows; Back Power Windows; CD Changer; Alarm; Fog light,288000,2023-03-17
Nissan,Sentra,2015,161000,Automatic,Remote Keyless; Power Steering; Closing mirrors; Air Conditioning; Leather seats; Back Power Windows; Front Power Windows; Multifunction; Cassette Radio; AUX; CD Changer; USB Port; DVD Player; Bluetooth; CD Player; EPS; Driver Airbag; EBD; Rear sensors; Passenger Airbag; Sensors; Side Airbag; ABS; Anti - theft System; Fog light; Alarm; Rear camera; Power Seats; Alloy wheels; Central lock; Rear spoiler,373000,2023-03-17
Nissan,Qashqai,2014,183000,Automatic,"",368000,2023-03-17
Nissan,Sunny,2021,55000,Automatic,Remote Keyless; Electric mirrors; Fabric brushes; Air Conditioning; Power Steering; Front Power Windows; Back Power Windows; AUX; EBD; Driver Airbag; Passenger Airbag; Anti - theft System; ABS; Alarm; Central lock; Fog light,328000,2023-03-17
Nissan,Qashqai,2017,120000,Automatic,Air Conditioning; Power Steering; Remote Keyless; Front Power Windows; Back Power Windows; CD Player; ABS; Alarm,483000,2023-03-17
Nissan,Qashqai,2012,180000,Automatic,"",387000,2023-03-17
Nissan,Juke,2013,57000,Automatic,"",515000,2023-03-17
Nissan,Sentra,2021,69999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Leather Seats; Power Locks; Power Mirrors; Power Steering; Power Windows,560000,2023-03-17
Nissan,Sunny,2020,69999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; EBD; Fog Lights; Navigation System; Power Locks; Power Mirrors; Power Steering; Power Windows; Premium Wheels/Rims; Sunroof; USB Charger,327000,2023-03-17
Nissan,Sunny,2018,99999,Automatic,ABS; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; EBD; Fog Lights; Leather Seats; Power Locks; Power Mirrors; Power Steering; Power Windows; USB Charger,281000,2023-03-17
Nissan,Sunny,2013,179999,Automatic,Air Conditioning; Airbags; Alarm/Anti-Theft System; Aux Audio In; Fog Lights; Leather Seats; Off-Road Tyres; Power Locks; Power Mirrors; Power Steering; Power Windows; USB Charger,290000,2023-03-17
Nissan,Juke,2014,99999,Automatic,"",409000,2023-03-17
Nissan Motor Egypt,Sunny,2022,100000,Automatic,AUX; Anti-Lock Braking System (ABS); Bluetooth; USB; Analoge Air Condition; Touch screen; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger; Side Airbags,411000,2023-03-17
Nissan Motor Egypt,Sunny,2020,90000,Automatic,AUX; Anti-Lock Braking System (ABS); Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,274000,2023-03-17
Nissan Motor Egypt,Sunny,2020,59000,Automatic,AUX; Anti-Lock Braking System (ABS); Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,377000,2023-03-17
Nissan Motor Egypt,Sunny,2017,90000,Automatic,Keyless Start/Stop; AUX; Anti-Lock Braking System (ABS); Analoge Air Condition; Rear parking sensors; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,324000,2023-03-17
Nissan Motor Egypt,Sunny,2014,110000,Automatic,AUX; Anti-Lock Braking System (ABS); Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,393000,2023-03-17
Nissan Motor Egypt,Sunny,2018,63000,Automatic,AUX; Anti-Lock Braking System (ABS); Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,331000,2023-03-17
Nissan Motor Egypt,Sunny,2023,10000,Automatic,AUX; Anti-Lock Braking System (ABS); Bluetooth; Analoge Air Condition; Power mirrors; Air Bags For Driver; Air Bags Passenger; Side Airbags,433000,2023-03-17
Nissan Motor Egypt,Sunny,2013,163000,Automatic,AUX; Anti-Lock Braking System (ABS); Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver,202000,2023-03-17
Nissan Motor Egypt,Sentra,2019,98000,Automatic,Keyless Start/Stop; AUX; Anti-Lock Braking System (ABS); Bluetooth; Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,460000,2023-03-17
Nissan Motor Egypt,Sunny,2020,138000,Automatic,AUX; Anti-Lock Braking System (ABS); Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,297000,2023-03-17
Nissan Motor Egypt,Qashqai,2013,167000,Automatic,Keyless Start/Stop; AUX; Anti-Lock Braking System (ABS); USB; Analoge Air Condition; Rear parking sensors; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,413000,2023-03-17
Nissan Motor Egypt,Sentra,2018,80000,Automatic,Keyless Start/Stop; AUX; Anti-Lock Braking System (ABS); Bluetooth; USB; Analoge Air Condition; Rear parking sensors; Electronic Window; Air Bags For Driver; Side Airbags,436000,2023-03-17
Nissan Motor Egypt,Sentra,2021,3000,Automatic,Keyless Start/Stop; AUX; Anti-Lock Braking System (ABS); Bluetooth; Analoge Air Condition; Touch screen; Rear parking sensors; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger; Side Airbags,680000,2023-03-17
Nissan Motor Egypt,Sentra,2017,120000,Automatic,AUX; Anti-Lock Braking System (ABS); Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,382000,2023-03-17
Nissan Motor Egypt,Sunny,2007,300000,Automatic,"",266000,2023-03-17
Nissan Motor Egypt,Sunny,2012,164000,Automatic,USB; Analoge Air Condition; Electronic Window; Air Bags For Driver,268000,2023-03-17
Nissan,Sentra,2018,59000,Automatic,Keyless Start/Stop; AUX; Anti-Lock Braking System (ABS); Bluetooth; USB; Analoge Air Condition; Touch screen; Rear parking sensors; Power mirrors; Electronic Window; Air Bags For Driver; Side Airbags,452000,2023-03-17
Nissan,Qashqai,2017,119999,Automatic,"",485000,2023-03-17
Nissan,Qashqai,2018,9999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Cruise Control; EBD; Fog Lights; Keyless Start; Leather Seats; Parking Sensors; Power Locks; Power Mirrors; Power Seats; Power Steering; Power Windows; Rear View Camera; Roof Rack; USB Charger,626000,2023-03-17
Nissan,Qashqai,2016,99999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Cruise Control; EBD; Fog Lights; Keyless Start; Leather Seats; Navigation System; Off-Road Tyres; Parking Sensors; Power Locks; Power Mirrors; Power Seats; Power Steering; Power Windows; Premium Wheels/Rims; Rear View Camera; Roof Rack; Sunroof; Touch Screen; USB Charger,574000,2023-03-17
Nissan,Qashqai,2018,119999,Automatic,ABS; Airbags; Alarm/Anti-Theft System; Bluetooth System; Cruise Control; EBD; Fog Lights; Leather Seats; Navigation System; Parking Sensors; Power Mirrors; Power Seats; Premium Wheels/Rims; Rear View Camera; Sunroof,637000,2023-03-17
Nissan,Sunny,2020,59999,Automatic,ABS; Air Conditioning; AM/FM Radio; Aux Audio In; Fog Lights; Leather Seats; Power Locks; Power Mirrors; Power Steering; Power Windows; USB Charger,364000,2023-03-17
Nissan,Sunny,2021,29999,Automatic,"",405000,2023-03-17
Nissan,Qashqai,2020,79999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Cruise Control; EBD; Fog Lights; Keyless Start; Leather Seats; Navigation System; Off-Road Tyres; Parking Sensors; Power Locks; Power Mirrors; Power Seats; Power Steering; Power Windows; Premium Wheels/Rims; Rear View Camera; Roof Rack; Sunroof; Touch Screen; USB Charger,739000,2023-03-17
Nissan,Sunny,2020,59999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Bluetooth System; EBD; Fog Lights; Power Locks; Power Steering; Power Windows; Premium Wheels/Rims; USB Charger,282000,2023-03-17
Nissan,Sunny,2013,199999,Automatic,ABS; Air Conditioning; AM/FM Radio; Aux Audio In; Power Locks; Power Steering; Power Windows,231000,2023-03-17
Nissan,Sunny,2018,9999,Automatic,"",335000,2023-03-17
Nissan,Sentra,2018,120000,Automatic,Electric mirrors; Front Power Windows; Back Power Windows; CD Player; AUX; ABS; EBD; Driver Airbag; Passenger Airbag; Alloy wheels,346000,2023-03-11
Nissan,Sentra,2018,10000,Automatic,Electric mirrors; Front Power Windows; Back Power Windows; AUX; CD Player; EBD; Driver Airbag; Passenger Airbag; ABS; Alloy wheels,385000,2023-03-11
Nissan,Juke,2014,140000,Automatic,"",379000,2023-03-11
Nissan,Sunny,2018,95000,Automatic,Air Conditioning; Electric mirrors; Remote Keyless; Fabric brushes; Power Steering; Front Power Windows; Back Power Windows; Tinted Glass; AUX; Cassette Radio; CD Player; ABS; EBD; Anti - theft System; Driver Airbag; Passenger Airbag; Alarm; Central lock; Rear spoiler; Fog light; Alloy wheels,373000,2023-03-11
Nissan,Sunny,2016,81000,Automatic,"",342000,2023-03-11
Nissan,Sunny,2014,86000,Automatic,"",292000,2023-03-11
Nissan,Sunny,2018,11000,Automatic,Remote Keyless; Electric mirrors; Power Steering; Air Conditioning; Front Power Windows; Back Power Windows; CD Player; AUX; EBD; Driver Airbag; Passenger Airbag; ABS; Alloy wheels,341000,2023-03-11
Nissan,Sunny,2010,200000,Automatic,Leather seats; Remote Keyless; Closing mirrors; Air Conditioning; Front Power Windows; Back Power Windows; AUX; USB Port; Cassette Radio; Bluetooth; Central lock; Fog light; Alloy wheels; Cruise control,161000,2023-03-11
Nissan,Sunny,2019,56000,Automatic,Power Steering; Remote Keyless; Electric mirrors; Fabric brushes; Air Conditioning; Front Power Windows; Back Power Windows; CD Player; AUX; Driver Airbag; Passenger Airbag; ABS; Alarm; Central lock; Alloy wheels; Fog light,0,2023-03-11
Nissan,Sunny,2022,60000,Automatic,Electric mirrors; Closing mirrors; Air Conditioning; Leather seats; Remote Keyless; Multimedia touch screen; Power Steering; Front Power Windows; Back Power Windows; Tinted Glass; AUX; Bluetooth; Multifunction; Passenger Airbag; Anti - theft System; ABS; Rear sensors; Driver Airbag; EBD; Rear spoiler; Alloy wheels; Rear camera; Start engine; Fog light; Alarm; Central lock,399000,2023-03-11
Nissan,Sentra,2017,114000,Automatic,Air Conditioning; Remote Keyless; Front Power Windows; Back Power Windows; CD Changer; Cassette Radio; Alarm; Fog light,324000,2023-03-11
Nissan,Sunny,2013,181000,Automatic,Back Power Windows,273000,2023-03-11
Nissan,Sentra,2015,176000,Automatic,"",0,2023-03-11
Nissan,Sentra,2018,148000,Automatic,Remote Keyless; Power Steering; Air Conditioning; Front Power Windows; Back Power Windows; Alarm; Alloy wheels,421000,2023-03-11
Nissan,Qashqai,2017,87000,Automatic,Electric mirrors; Air Conditioning; Sunroof; Remote Keyless; Front Power Windows; Back Power Windows; Tinted Glass; Cassette Radio; CD Changer; Multifunction; CD Player; USB Port; Bluetooth; EPS; Driver Airbag; Sensors; Passenger Airbag; ABS; Rear sensors; EBD; Rear spoiler; Rear camera; Alloy wheels; Cruise control; Fog light; Alarm; Central lock,1000,2023-03-11
Nissan,Qashqai,2015,105000,Automatic,Electric mirrors; Air Conditioning; Closing mirrors; Remote Keyless; Fabric brushes; Sunroof; Power Steering; Back Power Windows; Tinted Glass; Front Power Windows; CD Player; USB Port; Bluetooth; Cassette Radio; CD Changer; DVD Player; AUX; Driver Airbag; Passenger Airbag; EBD; Front sensors; Side Airbag; Sensors; ABS; Rear sensors; Central lock; Rear spoiler; Alarm; Cruise control; Fog light; Alloy wheels,452000,2023-03-11
Nissan,Sunny,2017,97000,Automatic,Air Conditioning; Power Steering; Front Power Windows; Back Power Windows; Cassette Radio; CD Changer; Alloy wheels; Alarm,0,2023-03-11
Nissan,Sunny,2013,165,Automatic,"",0,2023-03-11
Nissan,Sunny,2020,87000,Automatic,Fabric brushes; Air Conditioning; Remote Keyless; Power Steering; Electric mirrors; Back Power Windows; Front Power Windows; Cassette Radio; CD Player; AUX; Driver Airbag; Passenger Airbag; Anti - theft System; ABS; Fog light; Alarm; Central lock,337000,2023-03-11
Nissan,Sentra,2018,53000,Automatic,Electric mirrors; Front Power Windows; Back Power Windows; AUX; CD Player; EBD; Driver Airbag; Passenger Airbag; ABS; Alloy wheels,505000,2023-03-11
Nissan,Sunny,2014,199999,Automatic,Air Conditioning; Airbags; AM/FM Radio; Bluetooth System; Fog Lights; Leather Seats; Power Locks; Power Steering; Power Windows; USB Charger,265000,2023-03-11
Nissan,Sunny,2016,119999,Automatic,"",244000,2023-03-11
Nissan,Qashqai,2012,179999,Automatic,"",404000,2023-03-11
Nissan,Qashqai,2014,139999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; EBD; Fog Lights; Keyless Start; Leather Seats; Parking Sensors; Power Locks; Power Mirrors; Power Steering; Power Windows; Sunroof; USB Charger,427000,2023-03-11
