id,make,model,model_year,kilometers,transmission_type,price,priced_at,mileage_category,extra_features_count,model_age,price_moving_avg,competitor_price_diff,popularity,price_change_pct,dt_year,dt_month,dt_day,dt_quarter
3618,Nissan,Sunny,2018,79999.0,Automatic,235000,2022-07-13,50k-100k,14,4,210400,1232.5830653804878,5.0,-0.06000000000000005,2022,7,13,3
3653,Nissan,Sunny,2018,139999.0,Automatic,215000,2022-07-13,100k-150k,14,4,227000,-18767.416934619512,5.0,-0.08510638297872342,2022,7,13,3
3665,Nissan,Sunny,2018,19999.0,Automatic,229000,2022-07-13,0-50k,6,4,224600,-4767.416934619512,5.0,0.06511627906976747,2022,7,13,3
3668,Nissan,Sunny,2018,179999.0,Automatic,185000,2022-07-13,150k-200k,5,4,231400,-48767.41693461951,5.0,-0.19213973799126638,2022,7,13,3
3670,Nissan,Sunny,2018,9999.0,Automatic,198000,2022-07-13,0-50k,12,4,222800,-35767.41693461951,5.0,0.07027027027027022,2022,7,13,3
291,Nissan,Sunny,2018,69999.0,Automatic,242000,2022-07-15,50k-100k,6,4,212400,8232.583065380488,5.0,0.22222222222222232,2022,7,15,3
304,Nissan,Sunny,2018,79999.0,Automatic,222000,2022-07-15,50k-100k,20,4,213800,-11767.416934619512,5.0,-0.0826446280991735,2022,7,15,3
325,Nissan,Sunny,2018,200000.0,Automatic,153000,2022-07-15,200k+,12,4,215200,-80767.41693461951,5.0,-0.31081081081081086,2022,7,15,3
333,Nissan,Sunny,2018,99999.0,Automatic,205000,2022-07-15,50k-100k,11,4,200000,-28767.416934619512,5.0,0.33986928104575154,2022,7,15,3
339,Nissan,Sunny,2018,99999.0,Automatic,199000,2022-07-15,50k-100k,9,4,204000,-34767.41693461951,5.0,-0.029268292682926855,2022,7,15,3
340,Nissan,Sunny,2018,139999.0,Automatic,207000,2022-07-15,100k-150k,7,4,204200,-26767.416934619512,5.0,0.04020100502512558,2022,7,15,3
355,Nissan,Sunny,2018,49999.0,Automatic,220000,2022-07-15,0-50k,15,4,197200,-13767.416934619512,5.0,0.06280193236714982,2022,7,15,3
10343,Nissan,Sunny,2018,90000.0,Automatic,204000,2022-07-19,50k-100k,16,4,196800,-29767.416934619512,5.0,-0.07272727272727275,2022,7,19,3
10384,Nissan,Sunny,2018,19999.0,Automatic,216000,2022-07-19,0-50k,6,4,207000,-17767.416934619512,5.0,0.05882352941176472,2022,7,19,3
2781,Nissan,Sunny,2018,99999.0,Automatic,232000,2022-07-20,50k-100k,14,4,209200,-1767.4169346195122,5.0,0.07407407407407418,2022,7,20,3
2786,Nissan,Sunny,2018,89999.0,Automatic,213000,2022-07-20,50k-100k,6,4,215800,-20767.416934619512,5.0,-0.0818965517241379,2022,7,20,3
2801,Nissan,Sunny,2018,9999.0,Automatic,173000,2022-07-20,0-50k,6,4,217000,-60767.41693461951,5.0,-0.187793427230047,2022,7,20,3
2805,Nissan,Sunny,2018,119999.0,Automatic,204000,2022-07-20,100k-150k,8,4,207600,-29767.416934619512,5.0,0.17919075144508678,2022,7,20,3
2808,Nissan,Sunny,2018,119999.0,Automatic,245000,2022-07-20,100k-150k,6,4,207600,11232.583065380488,5.0,0.2009803921568627,2022,7,20,3
8603,Nissan,Sunny,2018,55000.0,Automatic,220000,2022-07-21,50k-100k,8,4,213400,-13767.416934619512,5.0,-0.10204081632653061,2022,7,21,3
8605,Nissan,Sunny,2018,86000.0,Automatic,219000,2022-07-21,50k-100k,12,4,211000,-14767.416934619512,5.0,-0.004545454545454519,2022,7,21,3
8624,Nissan,Sunny,2018,99999.0,Automatic,226000,2022-07-21,50k-100k,12,4,212200,-7767.416934619512,5.0,0.03196347031963476,2022,7,21,3
8660,Nissan,Sunny,2018,59999.0,Automatic,235000,2022-07-21,50k-100k,6,4,222800,1232.5830653804878,5.0,0.03982300884955747,2022,7,21,3
11432,Nissan,Sunny,2018,39999.0,Automatic,230000,2022-07-22,0-50k,6,4,229000,-3767.416934619512,5.0,-0.021276595744680882,2022,7,22,3
11433,Nissan,Sunny,2018,119999.0,Automatic,207000,2022-07-22,100k-150k,6,4,226000,-26767.416934619512,5.0,-0.09999999999999998,2022,7,22,3
11443,Nissan,Sunny,2018,87000.0,Automatic,207000,2022-07-22,50k-100k,8,4,223400,-26767.416934619512,5.0,0.0,2022,7,22,3
11445,Nissan,Sunny,2018,132000.0,Automatic,224000,2022-07-22,100k-150k,8,4,221000,-9767.416934619512,5.0,0.08212560386473422,2022,7,22,3
11456,Nissan,Sunny,2018,59999.0,Automatic,223000,2022-07-22,50k-100k,12,4,220600,-10767.416934619512,5.0,-0.004464285714285698,2022,7,22,3
11465,Nissan,Sunny,2018,89999.0,Automatic,234000,2022-07-22,50k-100k,10,4,218200,232.58306538048782,5.0,0.049327354260089606,2022,7,22,3
11470,Nissan,Sunny,2018,9999.0,Automatic,254000,2022-07-22,0-50k,13,4,219000,20232.583065380488,5.0,0.08547008547008539,2022,7,22,3
11481,Nissan,Sunny,2018,89999.0,Automatic,196000,2022-07-22,50k-100k,9,4,228400,-37767.41693461951,5.0,-0.22834645669291342,2022,7,22,3
11525,Nissan,Sunny,2018,99999.0,Automatic,207000,2022-07-22,50k-100k,15,4,226200,-26767.416934619512,5.0,0.05612244897959173,2022,7,22,3
11533,Nissan,Sunny,2018,39999.0,Automatic,222000,2022-07-22,0-50k,6,4,222800,-11767.416934619512,5.0,0.07246376811594213,2022,7,22,3
11536,Nissan,Sunny,2018,19999.0,Automatic,233000,2022-07-22,0-50k,13,4,222600,-767.4169346195122,5.0,0.04954954954954949,2022,7,22,3
18668,Nissan,Sunny,2018,95000.0,Automatic,212000,2022-07-24,50k-100k,3,4,222400,-21767.416934619512,5.0,-0.09012875536480691,2022,7,24,3
18680,Nissan,Sunny,2018,100000.0,Automatic,207000,2022-07-24,100k-150k,8,4,214000,-26767.416934619512,5.0,-0.02358490566037741,2022,7,24,3
18694,Nissan,Sunny,2018,119999.0,Automatic,217000,2022-07-24,100k-150k,19,4,216200,-16767.416934619512,5.0,0.048309178743961345,2022,7,24,3
18703,Nissan,Sunny,2018,79999.0,Automatic,212000,2022-07-24,50k-100k,4,4,218200,-21767.416934619512,5.0,-0.02304147465437789,2022,7,24,3
18706,Nissan,Sunny,2018,69999.0,Automatic,208000,2022-07-24,50k-100k,12,4,216200,-25767.416934619512,5.0,-0.018867924528301883,2022,7,24,3
18725,Nissan,Sunny,2018,49999.0,Automatic,217000,2022-07-24,0-50k,16,4,211200,-16767.416934619512,5.0,0.04326923076923084,2022,7,24,3
18736,Nissan,Sunny,2018,99999.0,Automatic,217000,2022-07-24,50k-100k,7,4,212200,-16767.416934619512,5.0,0.0,2022,7,24,3
18744,Nissan,Sunny,2018,99999.0,Automatic,206000,2022-07-24,50k-100k,12,4,214200,-27767.416934619512,5.0,-0.05069124423963134,2022,7,24,3
18749,Nissan,Sunny,2018,79999.0,Automatic,234000,2022-07-24,50k-100k,6,4,212000,232.58306538048782,5.0,0.13592233009708732,2022,7,24,3
17222,Nissan,Sunny,2018,98000.0,Automatic,211000,2022-07-25,50k-100k,8,4,216400,-22767.416934619512,5.0,-0.09829059829059827,2022,7,25,3
17225,Nissan,Sunny,2018,112000.0,Automatic,197000,2022-07-25,100k-150k,14,4,217000,-36767.41693461951,5.0,-0.06635071090047395,2022,7,25,3
17230,Nissan,Sunny,2018,120000.0,Automatic,213000,2022-07-25,100k-150k,15,4,213000,-20767.416934619512,5.0,0.08121827411167515,2022,7,25,3
17239,Nissan,Sunny,2018,79999.0,Automatic,196000,2022-07-25,50k-100k,19,4,212200,-37767.41693461951,5.0,-0.07981220657277,2022,7,25,3
10848,Nissan,Sunny,2018,60000.0,Automatic,244000,2022-07-26,50k-100k,6,4,210200,10232.583065380488,5.0,0.24489795918367352,2022,7,26,3
10870,Nissan,Sunny,2018,59999.0,Automatic,211000,2022-07-26,50k-100k,6,4,212200,-22767.416934619512,5.0,-0.13524590163934425,2022,7,26,3
10903,Nissan,Sunny,2018,29999.0,Automatic,169000,2022-07-26,0-50k,6,4,212200,-64767.41693461951,5.0,-0.19905213270142175,2022,7,26,3
10916,Nissan,Sunny,2018,69999.0,Automatic,229000,2022-07-26,50k-100k,6,4,206600,-4767.416934619512,5.0,0.3550295857988166,2022,7,26,3
16426,Nissan,Sunny,2018,84000.0,Automatic,236000,2022-08-01,50k-100k,8,4,209800,2232.583065380488,5.0,0.03056768558951961,2022,8,1,3
16465,Nissan,Sunny,2018,69999.0,Automatic,229000,2022-08-01,50k-100k,6,4,217800,-4767.416934619512,5.0,-0.029661016949152574,2022,8,1,3
16482,Nissan,Sunny,2018,59999.0,Automatic,187000,2022-08-01,50k-100k,11,4,214800,-46767.41693461951,5.0,-0.1834061135371179,2022,8,1,3
16484,Nissan,Sunny,2018,59999.0,Automatic,250000,2022-08-01,50k-100k,15,4,210000,16232.583065380488,5.0,0.33689839572192515,2022,8,1,3
11218,Nissan,Sunny,2018,52000.0,Automatic,247000,2022-08-02,50k-100k,22,4,226200,13232.583065380488,5.0,-0.01200000000000001,2022,8,2,3
11220,Nissan,Sunny,2018,66000.0,Automatic,222000,2022-08-02,50k-100k,13,4,229800,-11767.416934619512,5.0,-0.10121457489878538,2022,8,2,3
11227,Nissan,Sunny,2018,65000.0,Automatic,237000,2022-08-02,50k-100k,16,4,227000,3232.583065380488,5.0,0.06756756756756754,2022,8,2,3
11246,Nissan,Sunny,2018,9999.0,Automatic,235000,2022-08-02,0-50k,13,4,228600,1232.5830653804878,5.0,-0.008438818565400852,2022,8,2,3
11249,Nissan,Sunny,2018,99999.0,Automatic,209000,2022-08-02,50k-100k,20,4,238200,-24767.416934619512,5.0,-0.11063829787234047,2022,8,2,3
12349,Nissan,Sunny,2018,98000.0,Automatic,222000,2022-08-03,50k-100k,8,4,230000,-11767.416934619512,5.0,0.062200956937799035,2022,8,3,3
12350,Nissan,Sunny,2018,98000.0,Automatic,224000,2022-08-03,50k-100k,8,4,225000,-9767.416934619512,5.0,0.009009009009008917,2022,8,3,3
12352,Nissan,Sunny,2018,140000.0,Automatic,229000,2022-08-03,100k-150k,27,4,225400,-4767.416934619512,5.0,0.022321428571428603,2022,8,3,3
13666,Nissan,Sunny,2018,99999.0,Automatic,237000,2022-08-04,50k-100k,15,4,223800,3232.583065380488,5.0,0.03493449781659397,2022,8,4,3
13668,Nissan,Sunny,2018,39999.0,Automatic,205000,2022-08-04,0-50k,6,4,224200,-28767.416934619512,5.0,-0.13502109704641352,2022,8,4,3
13672,Nissan,Sunny,2018,39999.0,Automatic,254000,2022-08-04,0-50k,6,4,223400,20232.583065380488,5.0,0.23902439024390243,2022,8,4,3
15675,Nissan,Sunny,2018,105000.0,Automatic,242000,2022-08-06,100k-150k,12,4,229800,8232.583065380488,5.0,-0.047244094488189003,2022,8,6,3
15676,Nissan,Sunny,2018,95000.0,Automatic,203000,2022-08-06,50k-100k,15,4,233400,-30767.416934619512,5.0,-0.16115702479338845,2022,8,6,3
15680,Nissan,Sunny,2018,54000.0,Automatic,245000,2022-08-06,50k-100k,26,4,228200,11232.583065380488,5.0,0.2068965517241379,2022,8,6,3
15706,Nissan,Sunny,2018,119999.0,Automatic,204000,2022-08-06,100k-150k,1,4,229800,-29767.416934619512,5.0,-0.1673469387755102,2022,8,6,3
15713,Nissan,Sunny,2018,59999.0,Automatic,252000,2022-08-06,50k-100k,17,4,229600,18232.583065380488,5.0,0.23529411764705888,2022,8,6,3
16612,Nissan,Sunny,2018,170000.0,Automatic,193000,2022-08-09,150k-200k,12,4,229200,-40767.41693461951,5.0,-0.23412698412698407,2022,8,9,3
16658,Nissan,Sunny,2018,79999.0,Automatic,277000,2022-08-09,50k-100k,13,4,219400,43232.58306538049,5.0,0.43523316062176165,2022,8,9,3
7801,Nissan,Sunny,2018,63000.0,Automatic,234000,2022-08-10,50k-100k,24,4,234200,232.58306538048782,5.0,-0.15523465703971118,2022,8,10,3
8963,Nissan,Sunny,2018,120000.0,Automatic,163000,2022-08-11,100k-150k,15,4,232000,-70767.41693461951,5.0,-0.30341880341880345,2022,8,11,3
8979,Nissan,Sunny,2018,119999.0,Automatic,201000,2022-08-11,100k-150k,11,4,223800,-32767.416934619512,5.0,0.2331288343558282,2022,8,11,3
6834,Nissan,Sunny,2018,140000.0,Automatic,161000,2022-08-13,100k-150k,6,4,213600,-72767.41693461951,5.0,-0.1990049751243781,2022,8,13,3
18418,Nissan,Sunny,2018,112000.0,Automatic,175000,2022-08-15,100k-150k,14,4,207200,-58767.41693461951,5.0,0.08695652173913038,2022,8,15,3
18420,Nissan,Sunny,2018,119999.0,Automatic,193000,2022-08-15,100k-150k,7,4,186800,-40767.41693461951,5.0,0.10285714285714276,2022,8,15,3
18430,Nissan,Sunny,2018,132000.0,Automatic,217000,2022-08-15,100k-150k,12,4,178600,-16767.416934619512,5.0,0.12435233160621761,2022,8,15,3
18431,Nissan,Sunny,2018,114000.0,Automatic,162000,2022-08-15,100k-150k,6,4,189400,-71767.41693461951,5.0,-0.2534562211981567,2022,8,15,3
18456,Nissan,Sunny,2018,89999.0,Automatic,223000,2022-08-15,50k-100k,10,4,181600,-10767.416934619512,5.0,0.3765432098765431,2022,8,15,3
16232,Nissan,Sunny,2018,9999.0,Automatic,228000,2022-08-16,0-50k,22,4,194000,-5767.416934619512,5.0,0.022421524663677195,2022,8,16,3
16245,Nissan,Sunny,2018,65000.0,Automatic,217000,2022-08-16,50k-100k,21,4,204600,-16767.416934619512,5.0,-0.04824561403508776,2022,8,16,3
3480,Nissan,Sunny,2018,95000.0,Automatic,202000,2022-08-20,50k-100k,22,4,209400,-31767.416934619512,5.0,-0.06912442396313367,2022,8,20,3
3495,Nissan,Sunny,2018,55500.0,Automatic,250000,2022-08-20,50k-100k,12,4,206400,16232.583065380488,5.0,0.2376237623762376,2022,8,20,3
3496,Nissan,Sunny,2018,91000.0,Automatic,221000,2022-08-20,50k-100k,16,4,224000,-12767.416934619512,5.0,-0.11599999999999999,2022,8,20,3
3504,Nissan,Sunny,2018,89999.0,Automatic,237000,2022-08-20,50k-100k,20,4,223600,3232.583065380488,5.0,0.07239819004524883,2022,8,20,3
7991,Nissan,Sunny,2018,13000.0,Automatic,252000,2022-08-24,0-50k,15,4,225400,18232.583065380488,5.0,0.06329113924050622,2022,8,24,3
8002,Nissan,Sunny,2018,59999.0,Automatic,267000,2022-08-24,50k-100k,24,4,232400,33232.58306538049,5.0,0.059523809523809534,2022,8,24,3
8011,Nissan,Sunny,2018,9999.0,Automatic,263000,2022-08-24,0-50k,6,4,245400,29232.583065380488,5.0,-0.014981273408239737,2022,8,24,3
9752,Nissan,Sunny,2018,38000.0,Automatic,252000,2022-08-25,0-50k,13,4,248000,18232.583065380488,5.0,-0.041825095057034245,2022,8,25,3
9759,Nissan,Sunny,2018,96000.0,Automatic,216000,2022-08-25,50k-100k,8,4,254200,-17767.416934619512,5.0,-0.1428571428571429,2022,8,25,3
9768,Nissan,Sunny,2018,33000.0,Automatic,255000,2022-08-25,0-50k,6,4,250000,21232.583065380488,5.0,0.18055555555555558,2022,8,25,3
9772,Nissan,Sunny,2018,94000.0,Automatic,253000,2022-08-25,50k-100k,25,4,250600,19232.583065380488,5.0,-0.007843137254901933,2022,8,25,3
9774,Nissan,Sunny,2018,70000.0,Automatic,217000,2022-08-25,50k-100k,12,4,247800,-16767.416934619512,5.0,-0.14229249011857703,2022,8,25,3
9784,Nissan,Sunny,2018,69999.0,Automatic,236000,2022-08-25,50k-100k,15,4,238600,2232.583065380488,5.0,0.0875576036866359,2022,8,25,3
9791,Nissan,Sunny,2018,200000.0,Automatic,227000,2022-08-25,200k+,5,4,235400,-6767.416934619512,5.0,-0.03813559322033899,2022,8,25,3
6590,Nissan,Sunny,2018,69999.0,Automatic,238000,2022-08-27,50k-100k,12,4,237600,4232.583065380488,5.0,0.048458149779735615,2022,8,27,3
6610,Nissan,Sunny,2018,96000.0,Automatic,210000,2022-08-27,50k-100k,6,4,234200,-23767.416934619512,5.0,-0.11764705882352944,2022,8,27,3
6611,Nissan,Sunny,2018,90000.0,Automatic,225000,2022-08-27,50k-100k,7,4,225600,-8767.416934619512,5.0,0.0714285714285714,2022,8,27,3
6638,Nissan,Sunny,2018,70000.0,Automatic,255000,2022-08-27,50k-100k,9,4,227200,21232.583065380488,5.0,0.1333333333333333,2022,8,27,3
16989,Nissan,Sunny,2018,230000.0,Automatic,194000,2022-09-01,200k+,6,4,231000,-39767.41693461951,5.0,-0.23921568627450984,2022,9,1,3
17009,Nissan,Sunny,2018,39999.0,Automatic,279000,2022-09-01,0-50k,20,4,224400,45232.58306538049,5.0,0.4381443298969072,2022,9,1,3
3738,Nissan,Sunny,2018,133200.0,Automatic,237000,2022-09-03,100k-150k,14,4,232600,3232.583065380488,5.0,-0.15053763440860213,2022,9,3,3
3746,Nissan,Sunny,2018,73000.0,Automatic,229000,2022-09-03,50k-100k,11,4,238000,-4767.416934619512,5.0,-0.03375527426160341,2022,9,3,3
3770,Nissan,Sunny,2018,99999.0,Automatic,249000,2022-09-03,50k-100k,6,4,238800,15232.583065380488,5.0,0.0873362445414847,2022,9,3,3
3771,Nissan,Sunny,2018,139999.0,Automatic,194000,2022-09-03,100k-150k,6,4,237600,-39767.41693461951,5.0,-0.22088353413654616,2022,9,3,3
3789,Nissan,Sunny,2018,133200.0,Automatic,239000,2022-09-03,100k-150k,6,4,237600,5232.583065380488,5.0,0.231958762886598,2022,9,3,3
12272,Nissan,Sunny,2018,90000.0,Automatic,262000,2022-09-06,50k-100k,15,4,229600,28232.583065380488,5.0,0.09623430962343105,2022,9,6,3
12298,Nissan,Sunny,2018,9999.0,Automatic,247000,2022-09-06,0-50k,14,4,234600,13232.583065380488,5.0,-0.057251908396946605,2022,9,6,3
12325,Nissan,Sunny,2018,59999.0,Automatic,256000,2022-09-06,50k-100k,11,4,238200,22232.583065380488,5.0,0.036437246963562764,2022,9,6,3
19484,Nissan,Sunny,2018,60000.0,Automatic,275000,2022-09-07,50k-100k,6,4,239600,41232.58306538049,5.0,0.07421875,2022,9,7,3
8886,Nissan,Sunny,2018,90000.0,Automatic,239000,2022-09-09,50k-100k,8,4,255800,5232.583065380488,5.0,-0.13090909090909086,2022,9,9,3
8892,Nissan,Sunny,2018,88000.0,Automatic,253000,2022-09-09,50k-100k,21,4,255800,19232.583065380488,5.0,0.05857740585774063,2022,9,9,3
8897,Nissan,Sunny,2018,39000.0,Automatic,241000,2022-09-09,0-50k,14,4,254000,7232.583065380488,5.0,-0.04743083003952564,2022,9,9,3
8943,Nissan,Sunny,2018,200000.0,Automatic,204000,2022-09-09,200k+,15,4,252800,-29767.416934619512,5.0,-0.15352697095435686,2022,9,9,3
15036,Nissan,Sunny,2018,104000.0,Automatic,244000,2022-09-11,100k-150k,13,4,242400,10232.583065380488,5.0,0.196078431372549,2022,9,11,3
15057,Nissan,Sunny,2018,57000.0,Automatic,253000,2022-09-11,50k-100k,4,4,236200,19232.583065380488,5.0,0.03688524590163933,2022,9,11,3
15078,Nissan,Sunny,2018,119999.0,Automatic,263000,2022-09-11,100k-150k,15,4,239000,29232.583065380488,5.0,0.03952569169960474,2022,9,11,3
15111,Nissan,Sunny,2018,89999.0,Automatic,210000,2022-09-11,50k-100k,12,4,241000,-23767.416934619512,5.0,-0.20152091254752846,2022,9,11,3
15112,Nissan,Sunny,2018,79999.0,Automatic,272000,2022-09-11,50k-100k,10,4,234800,38232.58306538049,5.0,0.2952380952380953,2022,9,11,3
15115,Nissan,Sunny,2018,139999.0,Automatic,203000,2022-09-11,100k-150k,12,4,248400,-30767.416934619512,5.0,-0.2536764705882353,2022,9,11,3
413,Nissan,Sunny,2018,145000.0,Automatic,236000,2022-09-12,100k-150k,12,4,240200,2232.583065380488,5.0,0.16256157635467972,2022,9,12,3
426,Nissan,Sunny,2018,250000.0,Manual,173000,2022-09-12,200k+,18,4,236800,-60767.41693461951,5.0,-0.26694915254237284,2022,9,12,3
430,Nissan,Sunny,2018,75000.0,Automatic,249000,2022-09-12,50k-100k,13,4,218800,15232.583065380488,5.0,0.4393063583815029,2022,9,12,3
17482,Nissan,Sunny,2018,130000.0,Automatic,234000,2022-09-14,100k-150k,8,4,226600,232.58306538048782,5.0,-0.06024096385542166,2022,9,14,3
17483,Nissan,Sunny,2018,126000.0,Automatic,223000,2022-09-14,100k-150k,6,4,219000,-10767.416934619512,5.0,-0.047008547008547064,2022,9,14,3
17497,Nissan,Sunny,2018,55000.0,Automatic,234000,2022-09-14,50k-100k,12,4,223000,232.58306538048782,5.0,0.049327354260089606,2022,9,14,3
17498,Nissan,Sunny,2018,55000.0,Automatic,241000,2022-09-14,50k-100k,12,4,222600,7232.583065380488,5.0,0.029914529914529808,2022,9,14,3
17503,Nissan,Sunny,2018,49000.0,Automatic,248000,2022-09-14,0-50k,13,4,236200,14232.583065380488,5.0,0.029045643153526868,2022,9,14,3
17529,Nissan,Sunny,2018,130000.0,Automatic,235000,2022-09-14,100k-150k,6,4,236000,1232.5830653804878,5.0,-0.05241935483870963,2022,9,14,3
17537,Nissan,Sunny,2018,99999.0,Automatic,277000,2022-09-14,50k-100k,14,4,236200,43232.58306538049,5.0,0.17872340425531918,2022,9,14,3
16287,Nissan,Sunny,2018,88000.0,Automatic,238000,2022-09-21,50k-100k,12,4,247000,4232.583065380488,5.0,-0.1407942238267148,2022,9,21,3
16305,Nissan,Sunny,2018,100000.0,Automatic,263000,2022-09-21,100k-150k,8,4,247800,29232.583065380488,5.0,0.10504201680672276,2022,9,21,3
16314,Nissan,Sunny,2018,96000.0,Automatic,226000,2022-09-21,50k-100k,17,4,252200,-7767.416934619512,5.0,-0.14068441064638781,2022,9,21,3
11361,Nissan,Sunny,2018,200000.0,Automatic,212000,2022-09-23,200k+,8,4,247800,-21767.416934619512,5.0,-0.06194690265486724,2022,9,23,3
11411,Nissan,Sunny,2018,200000.0,Automatic,216000,2022-09-23,200k+,6,4,243200,-17767.416934619512,5.0,0.018867924528301883,2022,9,23,3
11424,Nissan,Sunny,2018,79999.0,Automatic,266000,2022-09-23,50k-100k,18,4,231000,32232.583065380488,5.0,0.2314814814814814,2022,9,23,3
16503,Nissan,Sunny,2018,90000.0,Automatic,216000,2022-09-26,50k-100k,12,4,236600,-17767.416934619512,5.0,-0.18796992481203012,2022,9,26,3
16508,Nissan,Sunny,2018,140000.0,Automatic,134000,2022-09-26,100k-150k,12,4,227200,-99767.41693461951,5.0,-0.37962962962962965,2022,9,26,3
14957,Nissan,Sunny,2018,240000.0,Automatic,233000,2022-09-28,200k+,12,4,208800,-767.4169346195122,5.0,0.7388059701492538,2022,9,28,3
14979,Nissan,Sunny,2018,69999.0,Automatic,258000,2022-09-28,50k-100k,14,4,213000,24232.583065380488,5.0,0.10729613733905574,2022,9,28,3
15004,Nissan,Sunny,2018,65000.0,Automatic,272000,2022-09-28,50k-100k,6,4,221400,38232.58306538049,5.0,0.054263565891472965,2022,9,28,3
2312,Nissan,Sunny,2018,99999.0,Automatic,260000,2022-09-30,50k-100k,9,4,222600,26232.583065380488,5.0,-0.044117647058823484,2022,9,30,3
17314,Nissan,Sunny,2018,49999.0,Automatic,245000,2022-10-03,0-50k,1,4,231400,11232.583065380488,5.0,-0.05769230769230771,2022,10,3,4
17315,Nissan,Sunny,2018,102000.0,Automatic,256000,2022-10-03,100k-150k,8,4,253600,22232.583065380488,5.0,0.044897959183673564,2022,10,3,4
17318,Nissan,Sunny,2018,240000.0,Automatic,209000,2022-10-03,200k+,12,4,258200,-24767.416934619512,5.0,-0.18359375,2022,10,3,4
17349,Nissan,Sunny,2018,115000.0,Automatic,237000,2022-10-03,100k-150k,8,4,248400,3232.583065380488,5.0,0.13397129186602874,2022,10,3,4
11781,Nissan,Sunny,2018,95000.0,Automatic,287000,2022-10-05,50k-100k,8,4,241400,53232.58306538049,5.0,0.21097046413502119,2022,10,5,4
11828,Nissan,Sunny,2018,95000.0,Automatic,282000,2022-10-05,50k-100k,6,4,246800,48232.58306538049,5.0,-0.017421602787456414,2022,10,5,4
11849,Nissan,Sunny,2018,39999.0,Automatic,292000,2022-10-05,0-50k,6,4,254200,58232.58306538049,5.0,0.03546099290780136,2022,10,5,4
4757,Nissan,Sunny,2018,79999.0,Automatic,276000,2022-10-07,50k-100k,15,4,261400,42232.58306538049,5.0,-0.0547945205479452,2022,10,7,4
15291,Nissan,Sunny,2018,59999.0,Automatic,285000,2022-10-08,50k-100k,16,4,274800,51232.58306538049,5.0,0.032608695652173836,2022,10,8,4
15321,Nissan,Sunny,2018,50000.0,Automatic,256000,2022-10-08,50k-100k,6,4,284400,22232.583065380488,5.0,-0.10175438596491226,2022,10,8,4
15325,Nissan,Sunny,2018,60000.0,Automatic,271000,2022-10-08,50k-100k,6,4,278200,37232.58306538049,5.0,0.05859375,2022,10,8,4
8393,Nissan,Sunny,2018,87000.0,Automatic,286000,2022-10-11,50k-100k,15,4,276000,52232.58306538049,5.0,0.05535055350553497,2022,10,11,4
8405,Nissan,Sunny,2018,60000.0,Automatic,257000,2022-10-11,50k-100k,12,4,274800,23232.583065380488,5.0,-0.10139860139860135,2022,10,11,4
8423,Nissan,Sunny,2018,130000.0,Automatic,223000,2022-10-11,100k-150k,20,4,271000,-10767.416934619512,5.0,-0.13229571984435795,2022,10,11,4
8456,Nissan,Sunny,2018,41000.0,Automatic,269000,2022-10-11,0-50k,6,4,258600,35232.58306538049,5.0,0.20627802690582953,2022,10,11,4
8468,Nissan,Sunny,2018,59999.0,Automatic,246000,2022-10-11,50k-100k,12,4,261200,12232.583065380488,5.0,-0.08550185873605953,2022,10,11,4
10435,Nissan,Sunny,2018,120000.0,Automatic,280000,2022-10-12,100k-150k,8,4,256200,46232.58306538049,5.0,0.1382113821138211,2022,10,12,4
10439,Nissan,Sunny,2018,41000.0,Automatic,258000,2022-10-12,0-50k,5,4,255000,24232.583065380488,5.0,-0.07857142857142863,2022,10,12,4
10443,Nissan,Sunny,2018,139999.0,Automatic,259000,2022-10-12,100k-150k,6,4,255200,25232.583065380488,5.0,0.003875968992248069,2022,10,12,4
10457,Nissan,Sunny,2018,117000.0,Automatic,221000,2022-10-12,100k-150k,6,4,262400,-12767.416934619512,5.0,-0.14671814671814676,2022,10,12,4
7203,Nissan,Sunny,2018,87000.0,Automatic,274000,2022-10-15,50k-100k,12,4,252800,40232.58306538049,5.0,0.23981900452488691,2022,10,15,4
7205,Nissan,Sunny,2018,132000.0,Automatic,272000,2022-10-15,100k-150k,8,4,258400,38232.58306538049,5.0,-0.007299270072992692,2022,10,15,4
7240,Nissan,Sunny,2018,99999.0,Automatic,235000,2022-10-15,50k-100k,6,4,256800,1232.5830653804878,5.0,-0.13602941176470584,2022,10,15,4
7248,Nissan,Sunny,2018,103000.0,Automatic,286000,2022-10-15,100k-150k,6,4,252200,52232.58306538049,5.0,0.21702127659574466,2022,10,15,4
14027,Nissan,Sunny,2018,90000.0,Automatic,256000,2022-10-16,50k-100k,17,4,257600,22232.583065380488,5.0,-0.1048951048951049,2022,10,16,4
14054,Nissan,Sunny,2018,79999.0,Automatic,298000,2022-10-16,50k-100k,11,4,264600,64232.58306538049,5.0,0.1640625,2022,10,16,4
17560,Nissan,Sunny,2018,140000.0,Automatic,254000,2022-10-17,100k-150k,8,4,269400,20232.583065380488,5.0,-0.1476510067114094,2022,10,17,4
17593,Nissan,Sunny,2018,19999.0,Automatic,252000,2022-10-17,0-50k,7,4,265800,18232.583065380488,5.0,-0.007874015748031482,2022,10,17,4
11271,Nissan,Sunny,2018,51000.0,Automatic,267000,2022-10-18,50k-100k,13,4,269200,33232.58306538049,5.0,0.059523809523809534,2022,10,18,4
